firm_id,year,leverage,current_ratio,quick_ratio,roa,roe,gross_margin,interest_coverage,asset_turnover,cash_ratio,revenue_growth,stock_volatility,ln_market_cap,momentum_12m,turnover_rate,esg_score,env_score,soc_score,gov_score,credit_risk_score
533,2022,0.5465,1.3602,1.0144,0.0292,0.0691,0.2113,3.2899,0.806,0.4106,-0.0082,0.4346,20.8713,-0.3984,3.8445,,52.8478,54.2295,50.7354,51.5845
533,2023,0.5498,1.6084,1.1798,0.0204,0.0575,0.2589,0.9483,0.5376,0.5088,0.1202,0.4097,21.5865,0.1441,3.1693,46.168,48.129,42.0607,43.5013,54.8527
534,2020,0.7044,1.4275,1.0535,0.0802,0.2909,0.3494,6.6053,0.459,0.2879,-0.1239,0.2516,23.5781,0.0625,2.9839,39.0471,31.8582,38.2063,50.4528,50.5948
534,2021,0.646,1.5939,1.3263,0.0368,0.0727,0.5176,1.6726,0.4132,0.6016,0.2004,0.5285,21.7513,0.1913,3.5739,56.2461,,62.6191,52.2136,51.386
534,2022,0.6415,2.2661,1.5134,0.0435,0.1476,0.3275,6.8664,0.4958,0.7758,0.3147,0.4315,22.5575,0.1443,3.9814,57.2822,58.8362,68.2757,57.7203,51.1388
534,2023,0.3264,1.4799,1.0314,0.0555,0.1072,0.3533,3.4203,1.0141,0.353,0.363,0.4397,22.606,0.1218,1.3825,,53.1943,49.5962,51.875,35.62
535,2020,0.8459,1.5428,1.2947,-0.0696,-0.4,0.2924,1.085,0.5069,0.711,0.0483,0.7618,20.7968,-0.1094,3.0761,26.9672,27.8861,22.1316,26.7806,97.2432
535,2021,0.5375,0.9345,0.5499,0.0408,0.0858,0.2468,3.1828,0.6337,0.1887,-0.3267,0.5278,21.0691,0.1157,2.4793,45.4807,47.2706,40.5997,,55.0625
535,2022,0.4701,1.6077,1.3416,0.085,0.0983,0.2308,1.9995,0.482,0.5764,0.1552,0.3572,21.1238,-0.066,2.235,43.0146,53.9789,43.1802,,42.4946
535,2023,0.2382,2.2214,1.8537,0.0157,-0.0043,0.2153,2.2088,0.4658,1.0308,0.1967,0.4617,21.6121,-0.4057,5.1965,35.8046,33.6797,40.2025,32.518,36.9509
536,2020,0.4695,2.5248,2.1108,0.0764,0.1544,0.2675,3.9418,0.3861,1.073,-0.0263,0.3229,22.7741,0.2228,1.8841,58.6783,,57.5996,51.3584,36.8126
536,2021,0.2593,2.4663,1.4061,0.1024,0.1622,0.3616,7.5406,0.5713,0.635,0.1085,0.3467,21.1192,-0.0857,1.3534,48.9279,52.558,57.0351,,20.752
536,2022,0.4798,1.6029,1.1593,0.0169,0.0471,0.2841,8.3293,0.4463,0.5425,0.1864,0.3684,22.5391,-0.25,4.0465,41.7414,35.7738,37.3829,53.5227,51.3261
536,2023,0.2927,1.707,1.3681,0.076,0.1059,0.3415,6.3831,0.9134,0.3942,0.4069,0.3678,23.4782,-0.1972,1.3362,52.14,,51.7241,48.0019,22.4784
537,2020,0.6977,1.203,0.7748,0.0252,0.1219,0.1775,2.4683,0.5257,0.3834,0.0223,0.3202,20.8983,0.1022,1.0367,57.2046,64.5187,54.5983,49.2318,58.6438
537,2021,0.5331,2.3987,1.7443,0.108,0.2514,0.2837,6.8899,0.5391,0.8096,0.2309,0.5569,22.3803,0.0106,4.2808,55.864,59.0703,,48.1939,46.1774
537,2022,0.7599,1.2074,0.757,0.0326,0.1279,0.4084,1.8921,0.5106,0.2116,0.1257,0.4552,23.5208,-0.5012,2.9428,47.0249,51.9476,39.8709,51.3883,59.7954
537,2023,0.3578,1.8362,1.0813,0.0519,0.1244,0.2258,1.673,0.6366,0.3174,0.0819,0.4359,21.1438,-0.1003,3.4431,35.2676,34.4262,41.6357,38.2764,43.655
538,2020,0.5855,1.5492,1.2482,0.0726,0.1532,0.5008,5.8838,0.9964,0.7362,0.3744,0.4257,23.7093,0.4301,2.1788,61.5965,52.4948,68.5184,60.4636,30.5116
538,2021,0.1333,2.1293,1.7979,0.1521,0.146,0.3634,13.6597,0.3621,0.5616,-0.001,0.389,22.9668,0.047,1.3604,70.0721,76.0243,57.717,71.0365,4.6496
538,2022,0.4011,2.2488,1.2839,0.0676,0.1044,0.3382,3.4231,0.6133,0.7235,0.1847,0.3788,25.1936,0.1099,1.5025,56.1797,51.07,54.226,57.3227,29.8649
538,2023,0.3061,2.1517,1.2617,0.1108,0.1446,0.342,10.483,0.293,0.4372,0.1364,0.4233,23.566,0.3931,2.3724,77.3364,75.646,,79.7996,24.1538
539,2020,0.5646,0.6978,0.507,-0.0226,-0.0592,0.108,0.8413,0.8952,0.1971,-0.3352,0.5747,19.3693,0.0185,1.4388,22.9194,21.7536,24.9906,21.6127,79.1601
539,2021,0.5245,0.411,0.2367,-0.0137,-0.0128,0.02,0.8691,0.5256,0.1052,0.1839,0.5916,20.9873,0.1166,3.1693,11.7212,14.2086,5.0,18.9505,71.7946
539,2022,0.4553,1.1431,0.8451,-0.0102,-0.0195,0.2557,2.5178,0.3018,0.3964,0.1257,0.5838,20.7516,-0.7,2.1571,32.928,,32.8836,26.1424,51.2327
539,2023,0.4515,1.5919,1.2192,-0.0576,-0.1052,0.3397,0.5721,0.3295,0.5172,-0.0516,0.5707,18.7706,0.2631,2.9818,,15.5135,10.7114,5.7887,76.0273
540,2020,0.4282,1.3065,0.8811,-0.0504,-0.087,0.2935,10.7396,0.76,0.3277,0.0032,0.4321,21.3277,0.1615,2.9375,41.1039,33.5122,36.975,47.0709,46.4406
540,2021,0.5063,1.8853,1.4646,0.0566,0.0684,0.2944,2.3407,0.282,0.6218,0.0457,0.5768,22.1401,0.6104,3.2983,31.8097,23.5042,46.0007,32.2695,56.3172
540,2022,0.635,0.3,0.1752,0.0135,0.0066,0.2355,3.0318,0.6134,0.0868,0.1793,0.4098,21.383,-0.1905,3.4894,,36.7914,39.2977,47.1173,58.9166
540,2023,0.5199,1.2377,0.7926,0.0643,0.1263,0.358,7.1225,0.4624,0.3081,0.0633,0.4776,20.2287,-0.4329,2.2889,26.7795,39.5066,26.2899,16.541,65.3859
541,2020,0.7153,0.3,0.2377,-0.0013,-0.0214,0.1817,1.5812,0.5077,0.1048,-0.1349,0.5479,20.3731,-0.0998,2.9802,,23.0624,23.8831,,76.8795
541,2021,0.3881,1.7173,0.99,0.0159,0.0213,0.1955,2.5283,0.4191,0.3789,-0.1217,0.4798,18.9271,-0.1926,3.0587,13.5024,22.3848,18.7655,8.8171,54.7408
541,2022,0.5045,1.5321,0.9737,0.0137,0.0557,0.0468,0.4515,0.3749,0.3559,-0.0145,0.4477,21.7618,0.0657,0.807,29.3303,20.2244,33.2323,33.2419,57.4964
541,2023,0.6276,0.7472,0.5502,-0.0715,-0.1936,0.1614,1.3834,0.4516,0.1951,-0.1589,0.4627,21.0797,0.2052,3.7557,22.6747,21.3963,35.2313,25.291,75.1383
542,2020,0.5539,1.4943,0.9328,0.0338,0.0493,0.2636,2.8395,0.6899,0.3063,0.0906,0.4301,20.6881,-0.0509,2.9299,31.2287,36.5124,32.3926,34.5058,52.9547
542,2021,0.4001,2.0302,1.4095,0.0037,-0.0098,0.3099,4.1855,0.4882,0.7277,-0.1145,0.3551,20.8032,-0.0929,3.6039,57.1853,56.4942,45.6549,,55.2097
542,2022,0.6538,1.6865,1.3512,0.0388,0.1462,0.2955,2.9315,0.6495,0.8031,-0.1604,0.4365,19.4786,0.0709,1.4284,32.2604,25.3151,35.666,38.348,63.892
542,2023,0.399,1.6088,1.015,0.0537,0.12,0.1229,4.737,0.4981,0.264,0.6397,0.4563,21.29,-0.0381,2.3213,54.1878,50.5574,43.4292,58.89,37.6724
543,2020,0.3192,1.222,0.8319,0.078,0.1264,0.1718,8.8846,0.7008,0.2651,0.4539,0.4965,23.858,0.0046,1.575,49.4314,59.6816,46.6941,46.1571,28.0796
543,2021,0.4846,1.5427,0.8569,0.0512,0.0681,0.3565,6.1986,0.6479,0.5034,0.1298,0.4404,24.8119,0.3476,3.9444,59.8755,73.3547,68.4431,51.0613,37.3016
543,2022,0.4185,2.3056,1.7581,0.0338,0.0642,0.2397,1.3272,0.4421,0.6498,0.2601,0.1851,23.6729,0.408,1.3464,60.1882,63.2109,56.9176,65.9728,31.0355
543,2023,0.3568,2.8776,1.8892,0.0446,0.0771,0.3815,10.7581,0.3748,0.7295,0.2848,0.4503,22.8891,0.3546,1.7086,71.3637,68.2825,,50.1091,36.6538
544,2020,0.3928,1.7712,1.4312,-0.0166,-0.0268,0.1207,1.9565,0.8043,0.6899,0.0538,0.388,21.8767,-0.0123,3.5507,36.5282,34.2994,47.3194,37.5684,48.7592
544,2021,0.3246,1.6392,0.9451,0.0204,0.0189,0.2597,3.9511,0.3964,0.3529,0.1195,0.4677,21.4836,-0.5032,1.9844,,42.6824,55.1058,47.073,41.1124
544,2022,0.417,2.7071,2.1242,-0.0081,-0.0212,0.2615,3.5073,0.6705,0.8973,0.0174,0.4342,23.8096,-0.0117,1.7088,43.0677,35.9347,54.5282,38.4046,45.6075
544,2023,0.5563,2.0181,1.6026,0.0202,0.0327,0.3538,5.1243,0.5557,0.9059,0.3366,0.374,23.0213,-0.0906,4.2775,50.4302,45.52,57.0426,48.9878,42.4536
545,2020,0.487,1.2385,0.9695,0.0459,0.0666,0.1829,1.8095,0.456,0.434,0.3042,0.4162,24.0972,0.0106,4.366,47.6564,52.0102,51.7206,44.0967,39.7111
545,2021,0.5982,1.4569,1.1223,0.0492,0.1499,0.0834,0.9423,0.6517,0.5425,0.3415,0.4378,23.183,-0.1492,3.9002,41.879,43.6554,42.2937,44.8968,52.2877
545,2022,0.5239,2.0772,1.2906,0.0406,0.103,0.2897,1.8997,0.9485,0.4207,0.1222,0.5332,20.9823,0.0357,4.1552,40.2743,38.3526,41.2571,,59.4414
545,2023,0.4038,1.6603,1.1207,0.0133,0.0167,0.2995,4.5605,0.7048,0.3827,0.4424,0.4463,21.3549,-0.2543,2.4211,42.1417,32.8967,44.88,41.5009,44.0385
546,2020,0.2181,2.4837,1.6536,0.0253,0.0395,0.3853,1.7827,0.5779,0.9294,0.0809,0.4922,22.2861,-0.2468,2.454,40.7654,42.7046,42.4921,36.2246,33.0678
546,2021,0.351,1.1696,0.7279,0.0248,0.0459,0.2299,1.8096,1.0498,0.4157,0.4306,0.5131,22.0429,0.3271,1.9659,46.6082,52.5799,,47.558,33.7585
546,2022,0.3633,1.3277,0.9261,0.0201,0.0784,0.3494,4.6945,0.2809,0.4931,-0.0038,0.4738,22.442,-0.1931,2.9561,37.9848,35.5809,,45.5426,38.8746
546,2023,0.343,1.6826,1.2775,0.0479,0.0904,0.3318,2.1465,0.3517,0.374,-0.1455,0.269,25.0737,0.0629,2.0877,72.3261,,72.144,,21.1337
547,2020,0.5584,1.6527,1.1463,0.0089,0.0369,0.415,3.1068,0.4558,0.615,0.4609,0.4934,21.9889,0.3141,2.189,50.6268,54.2261,48.9716,47.0828,47.3576
547,2021,0.5623,1.8684,1.5738,0.073,0.1675,0.2866,4.3274,0.9682,0.404,0.2105,0.3718,22.9381,0.2971,3.6691,61.6646,51.2816,68.4307,54.6299,42.4685
547,2022,0.7251,1.7865,1.3624,0.0342,0.1157,0.1346,4.8206,0.8002,0.6251,0.1838,0.4669,23.2205,0.2652,4.9149,56.6059,62.3735,54.0911,58.5093,69.4919
547,2023,0.3395,2.9749,2.0313,0.0619,0.1213,0.2832,2.1488,0.2762,0.9879,0.0244,0.3329,22.7038,0.1406,3.3172,62.8746,58.2607,62.5427,68.0301,33.4793
548,2020,0.7286,0.8158,0.5476,0.0362,0.1463,0.2289,2.2118,0.4609,0.2186,-0.1312,0.3843,21.2884,0.1365,6.6669,,47.5395,53.4301,27.1221,65.7381
548,2021,0.7255,1.0008,0.7257,0.0205,0.0582,0.2695,2.6317,0.3232,0.3031,-0.1122,0.6353,20.4064,0.3018,1.9103,25.727,28.2025,23.2706,24.5455,74.4404
548,2022,0.4537,1.3419,0.9119,0.052,0.1043,0.1138,1.2888,0.54,0.4647,0.0767,0.3717,21.9641,0.1111,1.0844,39.2009,31.3869,40.6973,42.7737,41.0146
548,2023,0.574,1.7706,1.0917,-0.0482,-0.0965,0.1999,2.4802,0.7872,0.6149,0.0009,0.5637,21.7639,-0.4926,3.8857,33.5413,30.9325,43.2244,33.4378,75.8672
549,2020,0.583,2.2353,1.5788,0.0443,0.0644,0.3817,3.0211,0.8108,0.4993,-0.2457,0.4059,23.2803,-0.0444,1.848,45.5266,45.6154,46.4195,46.9896,45.8132
549,2021,0.4092,1.8355,1.3799,0.0947,0.1418,0.2982,5.2087,0.6109,0.4119,0.4125,0.3588,23.5633,0.2682,2.3706,72.2526,75.2853,74.658,72.16,19.303
549,2022,0.3701,3.0333,1.9945,0.0914,0.1523,0.3043,9.5098,0.463,0.9384,0.0563,0.3646,24.7707,-0.0238,1.122,60.1029,60.2982,64.6146,56.529,25.1363
549,2023,0.3139,1.9527,1.2399,0.1277,0.1477,0.497,5.2018,0.5283,0.4101,0.3484,0.2704,24.2501,0.5278,1.7339,57.1469,55.1247,59.8927,57.892,16.6507
550,2020,0.0933,2.8892,1.7775,0.1211,0.0982,0.2252,9.616,0.7213,0.5652,-0.0055,0.3774,23.4709,0.1007,1.2826,56.193,60.8068,56.2091,54.5884,14.0826
550,2021,0.424,2.5886,1.7055,0.0716,0.1188,0.4203,7.9026,1.4034,0.5478,0.1371,0.3041,22.2065,0.1181,2.1877,36.9886,32.7344,35.0632,39.2799,42.3195
550,2022,0.3076,1.6766,1.045,0.0625,0.1001,0.4136,9.6026,0.3416,0.3333,0.2967,0.3466,22.9381,0.398,2.2316,64.9377,71.2731,59.6782,69.1971,29.2892
550,2023,0.282,2.3735,1.8488,0.0303,0.053,0.2832,5.9101,1.0362,0.7709,0.2537,0.4705,22.8409,0.0419,2.8433,60.6185,70.1093,55.5237,,33.9433
551,2020,0.4865,0.7584,0.5624,0.0399,0.1094,0.2924,8.2816,0.6051,0.3304,0.0471,0.425,23.0397,0.1186,5.0524,53.7711,60.3771,56.9,47.7492,45.1319
551,2021,0.2208,2.6076,1.6586,0.053,0.0697,0.3105,6.4821,0.7619,0.8954,0.2055,0.2676,22.8609,0.3289,3.8131,64.5995,58.0781,55.337,66.7607,35.6
551,2022,0.516,1.4744,1.2496,0.0466,0.0889,0.3287,1.8651,0.591,0.55,0.234,0.4558,22.4635,-0.2663,1.2079,46.8368,44.8946,40.8328,51.0117,58.6861
551,2023,0.5074,1.9852,1.4764,0.0202,0.0148,0.231,2.3869,0.9624,0.411,0.0579,0.4149,21.649,-0.0141,3.684,25.175,29.0008,28.5482,23.2937,52.7279
552,2020,0.38,2.276,1.3491,0.066,0.0988,0.2565,3.7554,0.6262,0.655,-0.1055,0.3616,21.5089,0.2813,2.8745,43.2309,39.3845,50.0298,38.7068,42.5387
552,2021,0.4064,2.4771,1.9787,0.1136,0.2055,0.2775,4.675,0.4234,0.8071,-0.003,0.4503,22.9601,0.1135,2.5885,59.8521,67.7032,56.6632,55.5009,39.8821
552,2022,0.2308,2.7414,2.1277,0.1052,0.1519,0.3046,7.7821,0.6571,1.1115,0.0655,0.3529,22.5061,0.5028,2.6876,,41.7661,38.7714,32.5742,23.9599
552,2023,0.5486,1.6986,1.189,0.0348,0.0824,0.2511,2.2406,0.8613,0.5028,0.0838,0.3277,21.6796,-0.3454,3.011,41.18,45.674,36.5407,35.6298,50.8602
553,2020,0.4516,1.7599,1.0912,0.0868,0.1692,0.0973,14.8082,0.5489,0.528,0.3856,0.5488,22.6028,-0.3421,1.9233,47.0405,49.4008,47.7511,42.9652,35.9328
553,2021,0.491,1.6861,1.3375,0.0519,0.1275,0.283,3.2554,0.2394,0.428,0.2375,0.4244,21.3032,0.2331,2.4814,39.5254,38.6448,38.805,40.3347,48.5591
553,2022,0.5089,1.3148,0.7722,0.047,0.0971,0.2378,3.8514,0.5242,0.4183,-0.0616,0.4082,22.9205,0.2749,4.9134,66.1358,56.0452,70.8693,63.6748,37.3344
553,2023,0.3553,1.8851,1.2732,0.0475,0.101,0.1213,2.6942,0.5708,0.6656,0.4199,0.3782,23.298,0.0167,1.9118,62.9002,61.218,56.4835,66.9985,37.6004
554,2020,0.138,2.6308,2.092,0.0963,0.0971,0.3439,5.2197,0.539,0.7969,0.1613,0.419,24.1603,0.3028,1.6243,71.4201,69.5642,71.3218,72.247,23.9786
554,2021,0.462,2.0328,1.6068,0.1208,0.223,0.3395,8.6858,0.4501,0.9437,0.2948,0.2843,24.2128,0.3863,2.6357,,77.5743,80.9631,,21.4969
554,2022,0.4173,1.7539,1.2961,0.1103,0.1797,0.4966,10.331,0.9317,0.3968,0.0128,0.1945,25.1709,0.0095,1.5445,78.2639,74.3811,79.4602,84.355,17.2852
554,2023,0.2679,2.0701,1.1433,0.0794,0.1243,0.3252,8.8916,0.2124,0.2938,0.0923,0.272,23.9908,0.0232,1.1487,65.2183,65.8852,63.417,73.2129,16.0955
555,2020,0.5347,0.3,0.195,0.0059,-0.0076,0.3138,7.6154,0.5698,0.1008,0.2405,0.5524,21.2954,0.0554,2.2882,59.2579,51.8424,,61.2148,55.4483
555,2021,0.6047,1.5352,1.2373,0.0586,0.1418,0.4118,3.6607,0.573,0.5694,-0.0709,0.4792,23.6188,0.2878,5.6087,52.2332,53.9133,54.2654,41.5163,48.451
555,2022,0.5897,1.8182,1.3935,0.062,0.114,0.2304,3.7353,1.2686,0.4025,0.0969,0.3927,23.36,-0.2304,2.6663,49.3633,35.6795,54.0009,56.6271,39.3882
555,2023,0.3667,0.8767,0.6954,0.0406,0.076,0.284,6.502,0.5457,0.2127,0.1731,0.5216,23.1637,0.0138,2.9722,47.576,61.1025,37.757,39.2319,51.383
556,2020,0.3026,1.8408,1.0472,-0.012,0.0077,0.3971,2.254,0.6559,0.3098,-0.1426,0.5183,22.3943,-0.0726,0.937,52.8261,47.8736,64.2584,53.0487,35.8188
556,2021,0.2918,1.8756,1.5609,0.076,0.1255,0.2897,4.549,0.577,0.4814,-0.2508,0.4095,20.679,0.1371,3.384,47.4158,46.2031,49.7037,50.0741,28.7359
556,2022,0.4157,1.3391,0.8285,0.073,0.1412,0.3084,1.6168,0.5699,0.3409,0.2381,0.4119,23.4683,0.0395,2.8482,62.0389,63.9733,62.6183,66.9325,40.5223
556,2023,0.6771,1.1701,0.7602,-0.0331,-0.0858,0.2125,1.2575,1.1109,0.2036,0.5646,0.4772,22.1356,-0.1358,1.9494,,35.2229,30.1018,36.351,72.4969
557,2020,0.4003,2.0547,1.6482,0.0627,0.1185,0.3043,2.7124,0.3518,0.7117,0.1251,0.391,22.4828,0.3021,2.9743,45.7273,45.0366,47.04,39.6745,35.114
557,2021,0.4198,1.2101,0.813,0.0151,0.0383,0.237,2.1529,0.4203,0.3755,0.1577,0.4598,21.9425,-0.1479,2.9596,25.6332,32.3,20.2681,27.5504,45.8007
557,2022,0.3819,1.8531,1.3767,0.0447,0.0858,0.1051,2.0424,0.7421,0.6946,-0.0892,0.4547,22.3182,-0.0391,1.6004,54.2945,65.0875,42.4025,54.1213,43.5416
557,2023,0.3914,1.956,1.4,0.0739,0.1083,0.2392,3.6147,0.6082,0.8135,0.3357,0.2939,22.086,-0.362,3.2089,55.9035,49.2515,57.3919,57.2657,35.2712
558,2020,0.5404,0.9031,0.7314,0.0486,0.1018,0.0969,1.9342,0.49,0.204,-0.0644,0.4814,21.109,-0.2509,4.9459,42.4269,39.4931,34.2776,45.4422,52.0364
558,2021,0.3006,2.2973,1.3711,0.0666,0.0966,0.2759,2.0793,0.5335,0.3597,0.2753,0.41,21.9381,0.1563,2.4255,44.7435,42.7047,53.2936,48.8651,38.3728
558,2022,0.6694,1.3062,0.7568,0.013,0.0327,0.1321,1.3984,0.791,0.226,0.124,0.5676,21.7568,0.0256,1.7616,,16.5939,30.2949,12.432,74.8207
558,2023,0.4755,1.4473,1.0706,-0.0184,-0.0664,0.2861,2.8891,0.6663,0.394,0.1568,0.3093,20.419,0.1408,2.4873,,34.6626,27.0811,,61.3989
559,2020,0.8295,2.0039,1.6099,-0.0444,-0.285,0.2364,1.2345,0.4126,0.6985,0.1391,0.4371,21.0181,0.1115,4.1675,39.3441,51.6144,33.1608,37.3835,79.7387
559,2021,0.39,1.814,1.5001,0.025,0.0457,0.0905,1.1806,0.6036,0.3773,0.1039,0.4586,22.4384,0.4485,1.4723,46.154,48.255,45.6347,46.6864,47.9665
559,2022,0.7225,0.4696,0.3146,0.0524,0.2068,0.1808,2.9216,0.538,0.1549,0.0762,0.5516,20.793,-0.2247,3.6302,11.3102,5.0,,13.6097,74.9292
559,2023,0.7075,0.9523,0.7337,-0.0177,-0.0605,0.272,1.9104,0.6624,0.4292,0.1906,0.4804,20.9046,-0.457,1.9367,30.9576,19.3999,37.5273,38.9847,76.2606
560,2020,0.4398,2.5821,1.7229,0.0152,0.0825,0.3472,1.9202,0.4827,0.5813,-0.0868,0.5998,20.9992,-0.2704,3.068,31.0641,32.2758,27.1036,33.047,56.7246
560,2021,0.4478,1.1639,0.7515,0.0037,-0.0117,0.1578,1.4167,0.3385,0.1902,-0.004,0.514,21.8671,-0.1915,2.05,31.8728,31.8125,35.1218,35.1089,57.9607
560,2022,0.362,1.7731,0.9881,0.0116,0.0271,0.1547,1.5328,0.7182,0.5075,0.3178,0.4137,21.3281,-0.236,2.0472,33.3151,37.7303,,36.2953,47.5001
560,2023,0.3837,2.1121,1.3201,0.0513,0.109,0.4123,2.1987,0.6835,0.6858,0.0678,0.4825,21.3987,0.0041,5.8214,41.1138,50.0677,34.4899,37.7258,35.1916
561,2020,0.4572,2.016,1.2117,0.0479,0.1096,0.2731,11.646,0.9667,0.3214,0.0153,0.3977,23.0459,0.3535,1.3437,45.3404,53.1574,42.9337,38.9016,36.1277
561,2021,0.4372,2.2114,1.3945,0.0459,0.0946,0.3011,5.8623,0.3242,0.6499,0.2792,0.4758,22.2249,0.4556,3.4649,34.0616,36.7127,35.919,39.1579,43.369
561,2022,0.2355,2.3835,1.5174,0.1278,0.1886,0.2186,1.7367,0.5336,0.5083,0.2359,0.3083,23.2447,0.1844,6.4602,,42.9471,45.2,53.1539,22.1488
561,2023,0.7392,1.5077,1.2178,0.0064,0.0258,0.3068,6.0422,0.5005,0.5742,-0.1465,0.3467,23.3215,0.5972,3.8296,47.1385,,52.1873,43.9757,62.0958
562,2020,0.4082,1.5737,0.9616,0.0655,0.1439,0.4411,2.4896,0.4684,0.4849,0.2181,0.4497,23.4924,-0.0283,1.3972,46.2987,46.526,49.7056,47.3937,40.2968
562,2021,0.4573,1.9714,1.5688,0.0142,0.0517,0.3039,3.6967,0.2963,0.5145,0.1058,0.517,22.6352,-0.3565,1.4322,59.1563,50.9589,46.5381,68.581,42.966
562,2022,0.3588,1.7976,1.4521,0.0452,0.0534,0.384,2.7974,0.3583,0.4955,0.2163,0.2356,25.2734,0.3264,1.8667,48.4364,46.9413,40.3551,54.2536,31.862
562,2023,0.4064,1.7042,1.1744,0.0539,0.0972,0.29,13.2988,0.6115,0.545,0.0893,0.5226,23.5065,-0.3978,2.9416,59.9865,,54.7839,63.9773,32.3465
563,2020,0.3863,2.5556,1.961,0.0789,0.0977,0.202,2.1448,0.4494,0.8899,0.1779,0.3944,23.0756,-0.1158,3.0434,47.2068,39.4853,64.4559,36.2402,40.349
563,2021,0.429,1.776,1.1466,0.0475,0.1136,0.2357,5.26,0.3943,0.6423,-0.2324,0.2521,22.1776,0.2075,1.4393,45.0712,34.6266,56.4728,51.6459,44.4795
563,2022,0.4478,2.4864,1.3808,0.0341,0.0663,0.1796,2.4378,0.9725,0.5919,-0.0809,0.1796,22.4274,0.0248,1.757,48.6534,43.3406,49.5759,55.1952,39.1689
563,2023,0.5258,1.9559,1.4921,0.051,0.1346,0.3236,7.2682,1.4183,0.7907,0.2372,0.2736,24.1695,0.0407,1.8117,68.4244,74.1861,61.9675,64.668,30.7866
564,2020,0.5008,1.5688,1.1483,0.002,0.0017,0.3724,3.6641,0.5366,0.5813,0.5341,0.4362,23.4771,-0.2736,2.4834,64.2772,72.9368,66.3206,58.425,41.244
564,2021,0.5831,0.7055,0.4857,0.0432,0.0665,0.2599,5.5095,0.3009,0.2346,0.1115,0.4494,22.9209,-0.0081,7.3327,41.1608,34.2265,46.8501,45.2325,45.9736
564,2022,0.5095,2.273,1.8629,0.0231,0.0998,0.2017,3.4036,0.6431,0.5908,-0.0953,0.5213,22.0148,0.2199,1.7047,36.7532,25.088,40.6686,41.628,49.0732
564,2023,0.4976,1.6526,1.2695,0.0493,0.1007,0.1943,2.0905,0.2383,0.4402,0.0897,0.3907,21.1733,0.0316,1.6678,37.528,38.1716,25.1707,45.7057,49.2004
565,2020,0.3657,1.2574,0.8521,0.0694,0.0894,0.3561,32.8076,0.3198,0.3821,-0.0367,0.2873,23.8598,-0.087,1.5425,67.0799,62.5405,66.4747,72.0184,24.4237
565,2021,0.5241,2.3876,1.3514,0.0674,0.1645,0.2155,8.1848,0.6476,0.369,0.3519,0.3401,22.5387,-0.1868,3.7351,51.8254,59.9457,47.1527,47.3528,31.7183
565,2022,0.444,2.0266,1.6472,0.1042,0.2282,0.2178,3.9305,0.3155,0.4378,0.1286,0.3828,22.1882,-0.0885,2.6627,76.1532,79.5998,76.9884,72.9899,31.151
565,2023,0.3915,1.6877,1.4268,0.0947,0.1515,0.3927,5.697,0.4875,0.3816,0.3012,0.4068,23.3879,0.1987,1.7365,78.9107,85.9339,,78.1665,29.1724
566,2020,0.4076,2.3129,1.7124,0.0964,0.1608,0.2699,6.2209,0.3032,0.9803,0.0673,0.3419,23.2473,0.1598,2.2673,52.0751,46.8013,49.8054,47.351,28.7307
566,2021,0.38,1.1432,0.8923,0.0841,0.1403,0.2997,8.3337,0.5613,0.4382,0.332,0.4457,24.2449,-0.0758,1.8299,50.9626,51.5831,52.2736,47.546,25.5711
566,2022,0.4237,1.6972,1.1911,0.1007,0.1525,0.29,6.3586,0.8601,0.6466,-0.187,0.3451,23.4525,-0.4623,3.1517,70.0538,75.7614,66.5728,60.0039,19.064
566,2023,0.3432,2.3055,1.4317,0.0822,0.1114,0.4282,15.0071,0.4295,0.8407,0.1673,0.2676,24.7483,0.2876,10.404,82.5591,86.6649,85.4557,78.4658,25.604
567,2020,0.4065,2.0475,1.6863,0.0244,0.0768,0.2706,4.8461,0.5446,0.8353,0.1529,0.4009,21.1783,-0.2133,3.5802,28.0635,31.9987,17.1908,37.3425,44.945
567,2021,0.5816,2.3771,1.7983,0.0647,0.1521,0.1863,1.6871,0.396,0.7739,0.0049,0.5328,21.8255,0.1793,2.5948,58.7901,56.1533,63.6926,61.7287,52.7272
567,2022,0.558,1.5705,1.1222,0.0701,0.1419,0.216,12.9556,0.4073,0.4687,0.1444,0.4097,21.287,-0.1396,1.9494,28.342,20.9092,43.2117,28.277,50.6028
567,2023,0.664,1.817,1.3711,0.0453,0.1256,0.2774,13.8863,0.3935,0.7008,0.1566,0.3495,21.2264,-0.173,1.3886,32.8449,29.8828,31.704,38.4623,58.827
568,2020,0.4095,2.7578,1.9403,-0.0054,0.0123,0.2755,4.3224,0.7515,1.0745,0.2371,0.5258,22.3956,0.0376,3.923,43.8098,,44.1613,41.3551,47.3125
568,2021,0.5655,1.5189,0.862,0.0244,0.0167,0.2527,2.9523,0.3118,0.4658,0.1678,0.6155,21.3681,0.6009,3.8178,49.9654,39.9439,57.0998,48.1405,58.188
568,2022,0.2742,1.8365,1.3739,-0.0117,-0.0111,0.2085,2.0762,0.4806,0.5805,0.0904,0.4971,21.8714,0.1408,2.1532,,,44.0819,42.3753,45.8238
568,2023,0.6091,0.8572,0.4728,0.0711,0.231,0.2414,1.9693,0.6466,0.2462,0.1955,0.5615,22.4449,0.0156,4.9862,43.2553,29.4709,54.2875,49.4345,59.4656
